incident,cause,text,xw_element,llm_cause_category,llm_psm_element,llm_confidence,llm_passes_agreed,llm_reason
MP-30-20071001-1205,4,Employee not following safety procedures by wheelhouse.,,INSUFFICIENT,,low,3,"Statement names a failure to follow procedures but does not describe what procedures were not followed, what the hazard was, or what control breakdown enabled the non-compliance; insufficient detail to distinguish between inadequate procedure design (8), inadequate supervision (1), or work control failure (17)."
SS-209-20071003-1345,1,The probable cause of the incident was a faulty,,INSUFFICIENT,,low,3,Statement is truncated mid-clause and merely names a failed component ('faulty') without describing what was faulty or the management system failure that allowed it to occur.
SS-209-20071003-1345,2,None.,,INSUFFICIENT,,low,3,"The cause statement is empty ('None'), providing no substantive information to support classification against any PSM element."
MC-683-20071020-2250,1,Trip Hazard: IP was walking backwards and not looking where,,INSUFFICIENT,,low,3,"Statement describes what happened (walking backwards, not looking) but does not identify a management system failure that would prevent recurrence. A trip hazard incident requires context about housekeeping, work environment controls, or task planning to determine the relevant PSM element."
GC-726-20071021-0915,1,The cause of the incident was insufficient riser tension. This allowed for keyseating to occur which led to the rupture of the termination joint.,,Equipment Failure,15,high,3,Insufficient riser tension allowed keyseating and rupture; this is a maintenance and inspection issue where inadequate tension management of critical equipment led to mechanical failure.
GC-726-20071021-0915,2,"The correct tension to be pulled on the riser was not done prior to changing the fluid from seawater to 15 ppg mud within the riser as prescribed by API RP 16Q. In addition to insufficient tension being pulled on the riser, the configuration of the riser was incorrect. Even if the proper tension had been pulled on the riser with the configuration that the rig was utilizing, it still would have been insufficient because the riser was actually heavier than the rig was aware.",,Management Systems,6,high,3,"The riser weight was not accurately identified and the hazard of insufficient tension under the actual configuration was never assessed, as evidenced by 'the riser was actually heavier than the rig was aware.'"
GC-726-20071021-0915,3,Non-Rotating Drill Pipe Protectors (NRDPP) were not being used at the time of the incident. Keyseating is wear caused by the whipping of the drill string against the riser wall while the drill string is rotating.,,Management Systems,16,high,3,"Non-Rotating Drill Pipe Protectors (NRDPP) were not being used at the time of the incident, indicating failure to manage a safety critical device designed to prevent keyseating wear."
MO-916-20071023-0700,1,Human Error: Placing hand near striking point.,3,INSUFFICIENT,,low,3,"Statement describes the unsafe act itself ('placing hand near striking point') rather than the underlying management system failure that permitted it; does not indicate whether hazard was unidentified, control was absent, or control was not executed."
MO-916-20071023-0700,2,Human Error: Inattention to work being performed.,3,INSUFFICIENT,,low,3,"Statement is too generic and vague; 'inattention' describes a momentary lapse without identifying what control or system failure allowed it to cause harm, making it impossible to determine which management system would prevent recurrence."
MC-683-20071023-0320,1,Human Error: Inattention to job being preformed. The floor hand have insured that area was clear before the spider,3,Work Environment,17,high,3,"Floor hand failed to ensure area was clear before operation, indicating inadequate execution of work control and task risk management procedures for the spider operation."
